464 6.045867 6.139885 1.799375
465 6.059682 6.142037 1.801657
466 6.073478 6.144186 1.803931
467 6.087328 6.146329 1.806209
468 6.101229 6.148468 1.808490
469 6.115151 6.150603 1.810769
470 6.129131 6.152733 1.813053
471 6.142881 6.154858 1.815294
472 6.156502 6.156979 1.817509
473 6.170191 6.159095 1.819730
474 6.184051 6.161207 1.821974
475 6.198250 6.163315 1.824267
476 6.212341 6.165418 1.826538
477 6.226049 6.167516 1.828742
478 6.239548 6.169611 1.830908
479 6.253327 6.171701 1.833114
480 6.266978 6.173786 1.835294
481 6.280502 6.175867 1.837450
482 6.293957 6.177944 1.839590
483 6.307383 6.180017 1.841721
484 6.320465 6.182085 1.843793
485 6.333268 6.184149 1.845816
486 6.345542 6.186209 1.847753
487 6.357470 6.188264 1.849631
488 6.369506 6.190315 1.851522
489 6.381379 6.192362 1.853384
490 6.392726 6.194405 1.855161
491 6.403952 6.196444 1.856915
492 6.414953 6.198479 1.858632
493 6.426099 6.200509 1.860368
494 6.437451 6.202536 1.862133
495 6.448651 6.204558 1.863871
496 6.459717 6.206576 1.865585
497 6.470752 6.208590 1.867292
498 6.481691 6.210600 1.868981
499 6.492398 6.212606 1.870632
500 6.503017 6.214608 1.872266
501 6.513514 6.216606 1.873879
502 6.523838 6.218600 1.875463
503 6.534213 6.220590 1.877052
504 6.544702 6.222576 1.878656
505 6.555233 6.224558 1.880264
506 6.565271 6.226537 1.881794
507 6.575465 6.228511 1.883345
508 6.585961 6.230481 1.884940
509 6.596606 6.232448 1.886555
510 6.607159 6.234411 1.888154
511 6.617241 6.236370 1.889679
512 6.627405 6.238325 1.891213
513 6.637784 6.240276 1.892778
514 6.648305 6.242223 1.894362
515 6.659050 6.244167 1.895977
516 6.669916 6.246107 1.897607
517 6.680666 6.248043 1.899218
518 6.691406 6.249975 1.900824
519 6.702097 6.251904 1.902420
520 6.712779 6.253829 1.904013
521 6.723146 6.255750 1.905556
522 6.733339 6.257668 1.907071
523 6.743549 6.259581 1.908586
524 6.753808 6.261492 1.910107
525 6.764239 6.263398 1.911650
526 6.775034 6.265301 1.913244
527 6.785661 6.267201 1.914812
528 6.795856 6.269096 1.916313
529 6.805818 6.270988 1.917778
530 6.815602 6.272877 1.919214
531 6.825130 6.274762 1.920611
532 6.834549 6.276643 1.921990
533 6.844077 6.278521 1.923384
534 6.853723 6.280396 1.924792
535 6.863622 6.282267 1.926235
536 6.873305 6.284134 1.927645
537 6.882735 6.285998 1.929016
538 6.891900 6.287859 1.930347
539 6.900803 6.289716 1.931638
540 6.909475 6.291569 1.932894
541 6.917962 6.293419 1.934121
542 6.926251 6.295266 1.935319
543 6.934482 6.297109 1.936506
544 6.942684 6.298949 1.937689
545 6.951037 6.300786 1.938891
546 6.959405 6.302619 1.940094
547 6.967516 6.304449 1.941259
548 6.975295 6.306275 1.942375
549 6.982881 6.308098 1.943462
550 6.990057 6.309918 1.944489
551 6.997035 6.311735 1.945486
552 7.004046 6.313548 1.946488
553 7.011153 6.315358 1.947502
554 7.018175 6.317165 1.948503
555 7.025156 6.318968 1.949497
556 7.032101 6.320768 1.950486
557 7.039198 6.322565 1.951494
558 7.046523 6.324359 1.952534
559 7.054078 6.326149 1.953606
560 7.061655 6.327937 1.954679
561 7.069094 6.329721 1.955732
562 7.076406 6.331502 1.956766
563 7.083716 6.333280 1.957799
564 7.091213 6.335054 1.958856
565 7.098907 6.336826 1.959941
566 7.106580 6.338594 1.961021
567 7.114239 6.340359 1.962098
568 7.121708 6.342121 1.963148
569 7.129184 6.343880 1.964197
570 7.136820 6.345636 1.965267
571 7.144938 6.347389 1.966404
572 7.153172 6.349139 1.967556
573 7.161795 6.350886 1.968761
574 7.170481 6.352629 1.969973
575 7.178776 6.354370 1.971129
576 7.187109 6.356108 1.972289
577 7.195326 6.357842 1.973432
578 7.203286 6.359574 1.974537
579 7.211290 6.361302 1.975648
580 7.219444 6.363028 1.976778
581 7.227733 6.364751 1.977925
582 7.236469 6.366470 1.979133
583 7.245425 6.368187 1.980370
584 7.254514 6.369901 1.981624
585 7.263477 6.371612 1.982859
586 7.272348 6.373320 1.984079
587 7.281228 6.375025 1.985300
588 7.289975 6.376727 1.986500
589 7.298835 6.378426 1.987715
590 7.307573 6.380123 1.988911
591 7.316639 6.381816 1.990151
592 7.325687 6.383507 1.991387
593 7.334764 6.385194 1.992625
594 7.343776 6.386879 1.993853
595 7.352789 6.388561 1.995080
596 7.361991 6.390241 1.996330
597 7.371350 6.391917 1.997601
598 7.380874 6.393591 1.998892
599 7.390489 6.395262 2.000194
600 7.399924 6.396930 2.001470
601 7.409439 6.398595 2.002755
602 7.419059 6.400257 2.004052
603 7.428965 6.401917 2.005387
604 7.439208 6.403574 2.006764
605 7.449467 6.405228 2.008143
606 7.459665 6.406880 2.009511
607 7.470212 6.408529 2.010923
608 7.480640 6.410175 2.012318
609 7.490952 6.411818 2.013696
610 7.501144 6.413459 2.015056
611 7.511073 6.415097 2.016378
612 7.520793 6.416732 2.017672
613 7.530476 6.418365 2.018958
614 7.540077 6.419995 2.020232
615 7.549366 6.421622 2.021464
616 7.558685 6.423247 2.022697
617 7.568269 6.424869 2.023964
618 7.577901 6.426488 2.025236
619 7.587107 6.428105 2.026450
620 7.596286 6.429719 2.027659
621 7.605561 6.431331 2.028880
622 7.614443 6.432940 2.030047
623 7.622981 6.434547 2.031167
624 7.631559 6.436150 2.032292
625 7.640054 6.437752 2.033405
626 7.648407 6.439350 2.034497
627 7.656779 6.440947 2.035591
628 7.664987 6.442540 2.036663
629 7.673107 6.444131 2.037722
630 7.681118 6.445720 2.038765
631 7.689337 6.447306 2.039835
632 7.697796 6.448889 2.040934
633 7.706213 6.450470 2.042027
634 7.714444 6.452049 2.043094
635 7.722413 6.453625 2.044127
636 7.730368 6.455199 2.045156
637 7.738189 6.456770 2.046168
638 7.746132 6.458338 2.047194
639 7.754025 6.459904 2.048212
640 7.761841 6.461468 2.049220
641 7.769472 6.463029 2.050202
642 7.777041 6.464588 2.051176
643 7.784738 6.466145 2.052165
644 7.792664 6.467699 2.053183
645 7.800283 6.469250 2.054160
646 7.807883 6.470800 2.055134
647 7.815811 6.472346 2.056149
648 7.823894 6.473891 2.057182
649 7.831928 6.475433 2.058209
650 7.839624 6.476972 2.059191
651 7.846880 6.478510 2.060116
652 7.853742 6.480045 2.060990
653 7.860183 6.481577 2.061810
654 7.866597 6.483107 2.062626
655 7.873133 6.484635 2.063456
656 7.879553 6.486161 2.064271
657 7.886052 6.487684 2.065096
658 7.893076 6.489205 2.065986
659 7.900779 6.490724 2.066961
660 7.908427 6.492240 2.067929
661 7.916108 6.493754 2.068900
662 7.924043 6.495266 2.069902
663 7.932068 6.496775 2.070914
664 7.939720 6.498282 2.071878
665 7.947358 6.499787 2.072839
666 7.955004 6.501290 2.073801
667 7.962513 6.502790 2.074745
668 7.970266 6.504288 2.075718
669 7.978173 6.505784 2.076709
670 7.986246 6.507278 2.077721
671 7.994116 6.508769 2.078706
672 8.001699 6.510258 2.079654
673 8.009139 6.511745 2.080583
674 8.016335 6.513230 2.081481
675 8.023514 6.514713 2.082377
676 8.030646 6.516193 2.083265
677 8.037925 6.517671 2.084171
678 8.045699 6.519147 2.085138
679 8.053481 6.520621 2.086104
680 8.060973 6.522093 2.087034
681 8.068063 6.523562 2.087913
682 8.074971 6.525030 2.088769
683 8.082138 6.526495 2.089656
684 8.089305 6.527958 2.090543
685 8.096253 6.529419 2.091401
686 8.102927 6.530878 2.092225
687 8.109686 6.532334 2.093059
688 8.116317 6.533789 2.093876
689 8.122902 6.535241 2.094688
690 8.129580 6.536692 2.095509
691 8.136201 6.538140 2.096323
692 8.143069 6.539586 2.097167
693 8.150013 6.541030 2.098020
694 8.156776 6.542472 2.098849
695 8.163466 6.543912 2.099669
696 8.170046 6.545350 2.100475
697 8.176359 6.546785 2.101247
698 8.182563 6.548219 2.102005
699 8.188822 6.549651 2.102770
700 8.194979 6.551080 2.103522
701 8.201509 6.552508 2.104318
702 8.207950 6.553933 2.105103
703 8.214082 6.555357 2.105850
704 8.220121 6.556778 2.106585
705 8.226085 6.558198 2.107310
706 8.231712 6.559615 2.107994
707 8.237166 6.561031 2.108656
708 8.242343 6.562444 2.109285
709 8.247612 6.563856 2.109924
710 8.252755 6.565265 2.110547
711 8.257427 6.566672 2.111113
712 8.261766 6.568078 2.111638
713 8.265888 6.569481 2.112137
714 8.269801 6.570883 2.112610
715 8.273713 6.572283 2.113083
716 8.277616 6.573680 2.113555
717 8.281411 6.575076 2.114013
718 8.285076 6.576470 2.114456
719 8.288570 6.577861 2.114877
720 8.292095 6.579251 2.115303
721 8.295880 6.580639 2.115759
722 8.300080 6.582025 2.116265
723 8.304676 6.583409 2.116819
724 8.309607 6.584791 2.117412
725 8.314376 6.586172 2.117986
726 8.319034 6.587550 2.118546
727 8.323875 6.588926 2.119128
728 8.328722 6.590301 2.119710
729 8.333589 6.591674 2.120294
730 8.338331 6.593045 2.120863
731 8.342579 6.594413 2.121372
732 8.346314 6.595781 2.121820
733 8.350094 6.597146 2.122273
734 8.354008 6.598509 2.122741
735 8.358271 6.599870 2.123252
736 8.362620 6.601230 2.123772
737 8.366811 6.602588 2.124273
738 8.370627 6.603944 2.124729
739 8.374668 6.605298 2.125211
740 8.378750 6.606650 2.125699
741 8.383270 6.608001 2.126238
742 8.387892 6.609349 2.126789
743 8.392345 6.610696 2.127320
744 8.397061 6.612041 2.127882
745 8.401853 6.613384 2.128452
746 8.406740 6.614726 2.129034
747 8.411555 6.616065 2.129606
748 8.416092 6.617403 2.130146
749 8.420758 6.618739 2.130700
750 8.425296 6.620073 2.131239
751 8.429792 6.621406 2.131772
752 8.434185 6.622736 2.132293
753 8.438500 6.624065 2.132805
754 8.442187 6.625392 2.133241
755 8.445274 6.626718 2.133607
756 8.448395 6.628041 2.133977
757 8.451491 6.629363 2.134343
758 8.454807 6.630683 2.134735
759 8.457808 6.632002 2.135090
760 8.460698 6.633318 2.135432
761 8.463576 6.634633 2.135772
762 8.466466 6.635947 2.136113
763 8.469280 6.637258 2.136445
764 8.471974 6.638568 2.136764
765 8.474457 6.639876 2.137057
766 8.476996 6.641182 2.137356
767 8.479582 6.642487 2.137661
768 8.482187 6.643790 2.137968
769 8.484792 6.645091 2.138275
770 8.487199 6.646391 2.138559
771 8.489090 6.647688 2.138782
772 8.490934 6.648985 2.138999
773 8.492553 6.650279 2.139190
774 8.494247 6.651572 2.139389
775 8.496052 6.652863 2.139602
776 8.497536 6.654153 2.139776
777 8.498914 6.655440 2.139938
778 8.499925 6.656727 2.140057
779 8.500806 6.658011 2.140161
780 8.501709 6.659294 2.140267
781 8.502670 6.660575 2.140380
782 8.503726 6.661855 2.140504
783 8.504680 6.663133 2.140617
784 8.505647 6.664409 2.140730
785 8.506578 6.665684 2.140840
786 8.507215 6.666957 2.140915
787 8.507865 6.668228 2.140991
788 8.508711 6.669498 2.141090
789 8.509612 6.670766 2.141196
790 8.510764 6.672033 2.141332
791 8.512144 6.673298 2.141494
792 8.513762 6.674561 2.141684
793 8.515753 6.675823 2.141918
794 8.518266 6.677083 2.142213
795 8.520721 6.678342 2.142501
796 8.523377 6.679599 2.142813
797 8.526111 6.680855 2.143133
798 8.528739 6.682109 2.143442
799 8.531198 6.683361 2.143730
800 8.533827 6.684612 2.144038
801 8.536565 6.685861 2.144359
802 8.539551 6.687109 2.144708
803 8.542426 6.688355 2.145045
804 8.545472 6.689599 2.145402
805 8.548539 6.690842 2.145760
806 8.551842 6.692084 2.146147
807 8.555569 6.693324 2.146582
808 8.559598 6.694562 2.147053
809 8.563736 6.695799 2.147537
810 8.568223 6.697034 2.148060
811 8.572455 6.698268 2.148554
812 8.576718 6.699500 2.149051
813 8.581033 6.700731 2.149554
814 8.585332 6.701960 2.150055
815 8.589769 6.703188 2.150572
816 8.594555 6.704414 2.151129
817 8.599320 6.705639 2.151683
